x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,3,2,0,0.1,0.1,0.7,0,0.2,1
0,4,2,0,0.1,0.1,0.7,0,0.2,1
0,5,16,0.3,0.8,0.8,5.3,0,1.3,1
0,12,3,0,0.3,0.6,0.2,0,0,1
0,13,2,0,0.2,0.4,0.2,0,0,1
0,22,1,0,0.3,0.1,0,0,0,1
0,23,34,0,1,13,0,0,0,0
0,24,17,0.8,4.3,2.5,0,0,0,1
0,25,2,0.1,0.5,0.3,0,0,0,1
0,37,119,4,3,43,13,0,13,0
0,38,14,0.4,1.5,0.7,4,0,0,1
0,39,179.5,0,100,0,0,0,100,0
0,40,98,0,44,2,0,0,26,0
0,41,88,0,35,2,0,0,0,0
0,42,36,2,12,2,3,0,0,0
0,43,69,3,5,2,25,0,0,0
0,44,15,1,2.3,2.3,0.6,0.1,0,1
0,45,1,0.1,0.1,0.2,0,0,0,1
0,51,8,1.4,0.4,0.2,1.7,0,0,1
0,55,2,0,0.1,0.1,0.5,0,0,1
0,56,2,0,0.1,0.1,0.5,0,0,1
0,61,6,0,0.6,0.6,1.2,0,0,1
0,64,3,0,0.1,0.1,1,0,0,1
0,66,4,0,0.1,0.1,1.4,0,0,1
0,86,4,0.2,0.2,0,1.4,0,0,1
0,87,1,0.1,0,0,0.4,0,0,1
0,88,7,0.4,0.3,0,2.5,0,0,1
0,100,4,0,0.1,0,1.9,0,0,1
0,101,3,0,0.1,0,1.4,0,0,1
0,102,2,0,0.1,0.1,0.6,0,0,1
0,103,4,0,0.2,0.2,1.2,0,0,1
0,104,2,0,0.1,0.1,0.6,0,0,1
0,105,1,0,0.1,0,0.3,0,0,1
0,114,1,0,0.1,0,0.3,0,0,1
0,115,1,0,0.1,0,0.3,0,0,1
0,124,4,0.1,0.4,0.1,1,0,0,1
1,5,2,0,0.1,0.1,0.7,0,0.2,1
1,6,34.5,0,0,9,2,0,4,0
1,22,25,1.2,6.3,3.6,0,0,0,1
1,23,30.5,0,1,10,0,0,0,0
1,24,2,0.1,0.5,0.3,0,0,0,1
1,37,29,3,4,0,5,0,0,0
1,38,5,0.2,0.5,0.2,1.4,0,0,1
1,39,111.5,0,32,29,1,0,59,0
1,40,21,0,13,0,0,0,5,0
1,41,46.5,0,23,0,0,0,0,0
1,42,39,1,5,6,5,0,0,0
1,43,43,0,10,7,3,0,0,0
1,44,39,0,1,7,5,0,0,0
1,48,1,0.2,0.1,0,0.2,0,0,1
1,51,4,0.7,0.2,0.1,0.8,0,0,1
1,54,4,0,0.3,0.2,1,0,0,1
1,56,2,0,0.1,0.1,0.5,0,0,1
1,57,2,0,0.2,0.2,0.4,0,0,1
1,58,5,0,0.5,0.5,1,0,0,1
1,59,2,0,0.2,0.2,0.4,0,0,1
1,60,2,0,0.2,0.2,0.4,0,0,1
1,64,6,0,0.1,0.2,2.1,0,0,1
1,65,2,0,0,0.1,0.7,0,0,1
1,71,2,0.1,0.3,0.2,0.2,0,0,1
1,72,6,0.4,1.3,0.2,0.9,0,0,1
1,74,70.5,0,15,14,0,0,14,0
1,75,3,0.2,0.7,0.1,0.4,0,0,1
1,76,3,0.2,0.7,0.1,0.4,0,0,1
1,86,1,0.1,0,0,0.4,0,0,1
1,87,16.5,0.9,0.6,0,5.9,0,0,1
1,90,5,0.3,0.2,0,1.8,0,0,1
1,99,6,0,0.1,0.1,2.8,0,0,1
1,100,10,0,0.2,0.1,4.8,0,0,1
1,101,2,0,0,0,1,0,0,1
1,104,2,0,0.1,0.1,0.6,0,0,1
1,105,3,0,0.2,0.1,0.9,0,0,1
2,5,3,0,0.2,0.2,1,0,0.2,1
2,6,30,0,0,10,2,0,8,0
2,7,6,0,0.1,0.3,1.7,0,0.1,1
2,21,4,0,0.4,0.8,0.3,0,0,1
2,22,13,0.6,3.3,1.9,0,0,0,1
2,23,12,0.6,3,1.7,0,0,0,1
2,37,23,0.7,2.4,1.1,6.6,0,0,1
2,38,2,0,0.2,0.1,0.6,0,0,1
2,39,2,0,0.2,0.1,0.6,0,0,1
2,41,90.5,0,35,0,0,0,0,0
2,42,27,1,5,5,2,0,0,0
2,43,24,1.7,3.6,3.6,1,0.2,0,1
2,44,2,0.1,0.3,0.3,0.1,0,0,1
2,45,11,0.8,1.6,1.7,0.4,0.1,0,1
2,49,2,0.4,0.1,0,0.4,0,0,1
2,52,5,0,0.3,0.3,1.2,0,0,1
2,56,3,0,0.2,0.2,0.7,0,0,1
2,57,4,0,0.4,0.4,0.8,0,0,1
2,59,7,0,0.7,0.7,1.4,0,0,1
2,60,8,0,0.8,0.8,1.6,0,0,1
2,62,1,0,0,0,0.4,0,0,1
2,67,1,0,0.2,0.1,0.1,0,0,1
2,70,7,0.2,1.1,0.7,0.8,0,0,1
2,71,36,0,5,1,7,0,0,0
2,72,29,1,8,3,2,0,0,0
2,73,33,0,13,1,2,0,0,0
2,74,53.5,0,9,9,7,0,8,0
2,75,44,0,8,2,8,0,0,0
2,76,12,0.9,2.6,0.4,1.7,0,0,1
2,77,12,0,1.4,0.8,2.9,0,0,1
2,78,9,0,1,0.6,2.2,0,0,1
2,86,3,0.2,0.1,0,1.1,0,0,1
2,87,10,0.5,0.4,0,3.6,0,0,1
2,98,5,0,0.1,0,2.4,0,0,1
2,99,11,0,0.3,0.1,5.2,0,0,1
2,100,37,0,0,0,19,0,0,0
2,101,11,0,0.3,0.1,5.2,0,0,1
2,102,8,0,0.4,0.3,2.5,0,0,1
2,106,3,0,0.2,0.1,0.9,0,0,1
2,110,3,0,0.2,0.1,0.9,0,0,1
2,112,5,0.2,0.4,0.1,1.3,0,0,1
3,5,4,0.1,0.2,0.2,1.3,0,0.3,1
3,6,25,0.4,1.2,1.3,8.3,0,2.1,1
3,13,2,0,0.2,0.4,0.2,0,0,1
3,21,7,0,0.7,1.5,0.5,0,0,1
3,22,7,0.3,1.8,1,0,0,0,1
3,23,18,0.9,4.5,2.6,0,0,0,1
3,37,14,0.4,1.5,0.7,4,0,0,1
3,38,2,0,0.2,0.1,0.6,0,0,1
3,40,33,0,0,15,0,0,15,0
3,41,27,0,0,14,0,0,13,0
3,42,6.5,0.4,1,1,0.2,0.1,0,1
3,43,2,0.1,0.3,0.3,0.1,0,0,1
3,45,16,1.1,2.4,2.4,0.7,0.2,0,1
3,46,23,10,0,1,0,0,1,0
3,47,21,3.6,0.9,0.5,4.6,0,0,1
3,50,2,0.4,0.1,0,0.4,0,0,1
3,51,2,0.4,0.1,0,0.4,0,0,1
3,56,8,0,0.6,0.4,1.9,0,0,1
3,59,5,0,0.5,0.5,1,0,0,1
3,60,2,0,0.2,0.2,0.4,0,0,1
3,63,9,0,0.2,0.2,3.2,0,0,1
3,70,2,0.1,0.3,0.2,0.2,0,0,1
3,71,39,2,3,3,8,0,0,0
3,72,28,0,4,6,3,0,0,0
3,73,19,0,2,1,8,0,1,0
3,74,39,0,1,0,21,0,0,0
3,78,8,0,0.9,0.5,2,0,0,1
3,79,8,0,0.9,0.5,2,0,0,1
3,98,3,0,0.1,0,1.4,0,0,1
3,99,5,0,0.1,0,2.4,0,0,1
3,100,35.5,0,1,1,9,0,0,0
3,102,2,0,0.1,0.1,0.6,0,0,1
3,107,4,0,0.2,0.2,1.2,0,0,1
3,108,3,0,0.2,0.1,0.9,0,0,1
4,3,4,0.1,0.2,0.2,1.3,0,0.3,1
4,6,2,0,0.1,0.1,0.7,0,0.2,1
4,7,7,0,0.2,0.3,1.9,0,0.2,1
4,17,2,0,0.2,0.4,0.2,0,0,1
4,21,27,0,2.9,5.7,1.7,0,0,1
4,22,17.5,0.8,4.4,2.6,0,0,0,1
4,23,9,0.4,2.3,1.3,0,0,0,1
4,36,9,0.6,0.3,0.9,3.3,0,0,1
4,37,4,0.1,0.4,0.2,1.2,0,0,1
4,44,1,0.1,0.1,0.2,0,0,0,1
4,46,21,1.5,3.2,3.2,0.8,0.2,0,1
4,47,48,20,0,0,0,0,1,0
4,49,21,1,2,9,0,0,9,0
4,50,6,1,0.3,0.1,1.3,0,0,1
4,60,4,0,0.4,0.4,0.8,0,0,1
4,61,3,0,0.3,0.3,0.6,0,0,1
4,62,5,0,0.1,0.1,1.8,0,0,1
4,69,5,0.1,0.8,0.5,0.6,0,0,1
4,70,43.5,1,1,5,9,0,0,0
4,71,26,0.6,4.3,2.4,3,0,0,1
4,72,41,0,5,6,6,0,0,0
4,73,44,1,2,4,10,0,0,0
4,74,2,0.1,0.4,0.1,0.3,0,0,1
4,76,2,0.1,0.4,0.1,0.3,0,0,1
4,78,2,0,0.2,0.1,0.5,0,0,1
4,79,6,0,0.7,0.4,1.4,0,0,1
4,90,1,0.1,0,0,0.4,0,0,1
4,91,2,0.1,0.1,0,0.7,0,0,1
4,93,1,0,0,0,0.5,0,0,1
4,99,8,0,0.1,0.1,3.8,0,0,1
4,100,10,0,0.2,0.1,4.8,0,0,1
4,110,2,0,0.1,0.1,0.6,0,0,1
4,111,1,0,0.1,0,0.3,0,0,1
5,3,6,0,0.1,0.3,1.7,0,0.1,1
5,4,4,0,0.1,0.2,1.1,0,0.1,1
5,5,5,0,0.1,0.2,1.4,0,0.1,1
5,17,2,0.1,0.4,0.2,0.2,0,0,1
5,21,14,0.5,3.2,1.8,1.1,0,0,1
5,22,26,0.9,2.4,4,3.7,0,0,1
5,23,2,0,0.2,0.3,0.3,0,0,1
5,36,1,0.1,0,0.1,0.4,0,0,1
5,37,4,0.1,0.3,0.3,1,0,0,1
5,39,2,0.1,0.1,0.2,0.5,0,0,1
5,48,64,0,0,24,0,0,8,0
5,49,46,0,0,13,0,0,0,0
5,51,2,0,0.4,0.2,0.2,0,0,1
5,60,3,0.2,0.2,0.1,0.9,0,0,1
5,61,5,0.2,0.3,0.2,1.5,0,0,1
5,62,3,0,0.1,0.1,1,0,0,1
5,70,2,0,0.1,0.2,0.5,0,0,1
5,71,6,0,0.2,0.6,1.5,0,0,1
5,72,26,2,5,3,3,0,0,0
5,73,26,0,3.2,4.5,2.3,0,0,1
5,74,74.5,0,26,5,0,0,19,0
5,79,28.5,0.8,2.3,0.4,9.9,0,0,1
5,88,3,0,0.1,0,1,0,0,1
5,89,2,0,0,0,0.7,0,0,1
5,90,8,0,0.2,0,2.8,0,0,1
5,91,8,0,0.2,0,2.8,0,0,1
5,99,1,0,0,0,0.5,0,0,1
5,100,2,0,0,0,1,0,0,1
5,107,4,0,0,0.3,1.4,0,0,1
5,110,2,0,0,0.1,0.7,0,0,1
6,3,1,0,0,0,0.3,0,0,1
6,17,41,1,1,0,20,0,0,0
6,18,1,0.1,0.2,0.1,0.1,0,0,1
6,20,1,0.1,0.2,0.1,0.1,0,0,1
6,21,5,0.2,1.1,0.6,0.4,0,0,1
6,22,18,0.6,1.7,2.8,2.5,0,0,1
6,23,39.5,0,5,6,2,0,0,0
6,24,11,0.4,1,1.7,1.6,0,0,1
6,25,5,0.2,0.5,0.7,0.7,0,0,1
6,36,5,0.3,0.2,0.5,1.8,0,0,1
6,41,19,0.6,1.3,1.3,5,0,0,1
6,46,21,1.2,4.8,2.4,0.6,0,0,1
6,47,30,0,8,3,0,0,0,0
6,48,26,0.7,4.7,2,2.7,0,0,1
6,49,5,0.1,0.9,0.4,0.5,0,0,1
6,50,7,0.2,1.3,0.5,0.7,0,0,1
6,51,1,0,0.2,0.1,0.1,0,0,1
6,52,6,0,0.5,0.3,1.4,0,0,1
6,55,4,0,0.3,0.2,1,0,0,1
6,59,6,0.3,0.4,0.2,1.8,0,0,1
6,60,7,0.3,0.5,0.2,2.1,0,0,1
6,61,4,0.2,0.3,0.1,1.2,0,0,1
6,70,3,0,0.1,0.3,0.8,0,0,1
6,72,6,0,0.7,1.1,0.5,0,0,1
6,73,22,0,2.7,3.9,1.9,0,0,1
6,78,6,0.1,0.5,0.1,2.1,0,0,1
6,79,2,0,0.2,0,0.7,0,0,1
