x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,7,9,3.7,1,0.1,0.3,0.1,3.4,0.7,2.8,388.3,1
0,25,1,0.4,0.1,0,0,0,0.4,0.1,0.3,42,1
0,26,5,2,0.6,0.2,0.2,0.2,1.8,0.4,1.6,210,1
0,34,14,6.3,1.9,0,0.3,0.8,6,1.6,5.2,741.2,1
0,35,17,7.7,2.3,0,0.4,1,7.3,2,6.3,900,1
0,36,1,0.5,0.1,0,0,0.1,0.5,0.1,0.4,52.9,1
0,41,2,1,0.5,0,0,0,1,0,1,96.2,1
0,50,5,2.3,0.9,0.1,0.4,0,1.9,0.6,1.9,231.1,1
0,53,1,0.5,0.2,0,0.1,0,0.4,0.1,0.3,50.8,1
0,56,5,2.4,1,0.1,0.4,0.1,2,0.3,1.7,253.8,1
0,57,1,0.5,0.2,0,0.1,0,0.4,0.1,0.3,50.8,1
0,58,6,2.2,0.4,0.3,0,0.5,2.2,0.1,1.9,229.4,1
0,74,2,0.9,0.2,0,0.2,0.1,0.7,0,0.6,82.9,1
0,75,9,3.8,1,0.2,0.9,0.6,2.9,0.2,2.5,373.2,1
0,78,5,1.8,0.4,0.1,0,0.3,1.8,0.1,1.5,210.2,1
0,79,14,5.2,1,0.3,0,0.9,5.2,0.3,4.3,588.7,1
0,81,23,8.5,1.7,0.6,0,1.4,8.5,0.6,7.1,967.1,1
0,83,3,1.5,0.6,0,0.2,0.1,1.3,0.2,1.2,141.7,1
0,84,31,12,2,0,1,0,11,0,11,1313,0
0,85,9,4.4,1.9,0.1,0.5,0.2,3.9,0.6,3.6,425.2,1
0,86,3,1.5,0.6,0,0.2,0.1,1.3,0.2,1.2,141.7,1
0,87,5,2.5,1,0.1,0.3,0.1,2.2,0.3,2,236.2,1
0,90,2,0.9,0.1,0,0,0.1,0.9,0.1,0.7,96.8,1
0,101,5,1.9,0.4,0.4,0.2,0.4,1.7,0.5,1.6,210.1,1
0,102,10,3.7,0.8,0.8,0.4,0.8,3.3,1,3.3,420.2,1
0,104,2,0.8,0.1,0,0,0,0.8,0.1,0.7,87.8,1
0,105,8,3,0.6,0.1,0,0.1,3,0.3,2.9,351,1
0,106,3,1.1,0.2,0.1,0,0.1,1.1,0.1,1.1,131.6,1
0,108,13,6.2,1.7,0,0.7,0.7,5.5,2.4,5.1,618.9,1
0,109,4,1.9,0.5,0,0.2,0.2,1.7,0.7,1.6,190.4,1
0,115,6,2.2,0.2,0.1,0,0.3,2.2,0.3,1.8,232.8,1
0,117,4,1.5,0.1,0.1,0,0.2,1.5,0.2,1.2,155.2,1
0,118,6,2.9,1,0.1,0.1,0.1,2.8,0,2.6,313.1,1
0,119,1,0.5,0.2,0,0,0,0.5,0,0.4,52.2,1
0,120,40,17,6,1,2,0,15,2,14,1885,0
0,134,1,0.6,0.4,0,0,0,0.6,0.1,0.4,58.5,1
0,150,5,1.9,0.5,0.1,0.1,0.2,1.8,0.2,1.4,222.1,1
0,151,2,0.8,0.2,0,0.1,0.1,0.7,0.1,0.5,88.8,1
0,154,1,0.5,0.2,0,0,0.1,0.5,0.1,0.4,48.2,1
0,158,2,0.8,0.2,0.1,0,0.1,0.8,0.2,0.7,76,1
0,159,8,3.2,0.6,0.4,0,0.4,3.2,0.6,2.9,303.9,1
0,160,2,0.8,0.2,0.1,0,0.1,0.8,0.2,0.7,76,1
0,171,2,0.8,0.2,0,0,0,0.8,0.3,0.7,91.3,1
0,172,3,1.3,0.3,0,0,0,1.3,0.4,1.1,137,1
0,177,4,1.7,0.4,0.1,0,0.1,1.7,0.5,1.5,182.6,1
0,178,5,2.4,0.8,0,0.1,0.2,2.3,0.4,1.9,240.1,1
0,179,4,1.9,0.6,0,0.1,0.2,1.8,0.3,1.5,192.1,1
0,180,1,0.5,0.2,0,0,0,0.5,0.1,0.4,48,1
0,182,2,1,0.3,0,0.1,0.1,0.9,0.1,0.7,96.1,1
0,189,8,3.5,1.4,0.3,0,0.3,3.5,1,2.8,329.6,1
0,214,2,0.9,0.3,0,0,0.1,0.9,0.2,0.7,88.1,1
0,217,1,0.5,0.1,0,0,0.1,0.5,0.1,0.4,44,1
0,219,2,1.1,0.6,0,0,0.1,1.1,0.2,0.8,107,1
0,222,1,0.5,0.3,0,0,0.1,0.5,0.1,0.4,53.5,1
0,227,1,0.5,0.3,0,0,0.1,0.5,0.1,0.4,53.5,1
0,228,1,0.5,0.1,0,0,0,0.5,0.2,0.4,51.2,1
0,236,2,0.9,0.3,0,0,0,0.9,0.4,0.8,102.4,1
0,237,2,0.9,0.3,0,0,0,0.9,0.4,0.8,102.4,1
1,0,5,1.8,0.2,0.1,0.1,0,1.7,0.3,1.6,214.9,1
1,1,2,0.7,0.1,0,0,0,0.7,0.1,0.6,86,1
1,11,5,2.1,0.4,0,0.2,0.2,1.9,0,2,205,1
1,27,3,1.2,0.3,0.1,0.1,0.1,1.1,0.2,1,126,1
1,35,5,2.3,0.7,0,0.1,0.3,2.2,0.6,1.9,264.7,1
1,36,3,1.4,0.4,0,0.1,0.2,1.3,0.4,1.1,158.8,1
1,39,1,0.5,0.2,0,0,0,0.5,0,0.5,48.1,1
1,42,3,1.5,0.7,0,0,0,1.5,0,1.5,144.3,1
1,43,9,4.5,2,0,0,0,4.5,0,4.5,432.8,1
1,52,2,0.9,0.4,0,0.2,0,0.7,0.2,0.8,92.4,1
1,54,4,1.9,0.8,0.1,0.3,0.1,1.6,0.2,1.3,203,1
1,56,20,9.6,4.1,0.4,1.5,0.4,8.1,1.1,6.7,1015.2,1
1,57,2,1,0.4,0,0.2,0,0.8,0.1,0.7,101.5,1
1,60,1,0.4,0.1,0,0,0.1,0.4,0,0.3,38.2,1
1,66,8,2.9,0.5,0.3,0,0.7,2.9,0.2,2.6,305.9,1
1,76,7,3,0.7,0.1,0.8,0.4,2.2,0.1,1.9,290.3,1
1,79,8,2.9,0.6,0.2,0,0.5,2.9,0.2,2.5,336.4,1
1,80,61,27,10,1,0,1,27,3,15,2441,0
1,81,158,55,4,5,0,19,55,7,12,4682,0
1,85,4,2,0.8,0,0.3,0.1,1.7,0.2,1.6,189,1
1,86,5,2.5,1,0.1,0.3,0.1,2.2,0.3,2,236.2,1
1,90,2,0.9,0.1,0,0,0.1,0.9,0.1,0.7,96.8,1
1,95,11,4.3,0.4,0,0.7,0.7,3.6,1.4,2.8,394.6,1
1,96,2,0.8,0.1,0,0.1,0.1,0.7,0.3,0.5,71.7,1
1,100,4,1.5,0.3,0.3,0.2,0.3,1.3,0.4,1.3,168.1,1
1,101,8,3,0.7,0.7,0.3,0.7,2.7,0.8,2.6,336.2,1
1,103,5,1.9,0.3,0.1,0,0.1,1.9,0.2,1.8,219.4,1
1,104,12,4.6,0.8,0.2,0,0.2,4.6,0.4,4.3,526.6,1
1,105,11,4.2,0.8,0.2,0,0.2,4.2,0.4,4,482.7,1
1,107,1,0.4,0.1,0,0,0,0.4,0,0.4,43.9,1
1,111,1,0.5,0.1,0,0.1,0.1,0.4,0.2,0.4,47.6,1
1,115,1,0.4,0,0,0,0,0.4,0,0.3,38.8,1
1,116,8,2.9,0.2,0.1,0,0.4,2.9,0.4,2.4,310.4,1
1,117,21,7.6,0.6,0.3,0,1,7.6,1,6.4,814.9,1
1,118,14,6.8,2.4,0.3,0.1,0.2,6.7,0,6,730.5,1
1,119,51,24,7,1,10,3,14,3,12,2211,0
1,120,50,24,11,1,4,1,20,3,16,2233,0
1,121,34,13,3,2,1,0,12,0,11,1129,0
1,122,2,1,0.3,0,0,0,1,0,0.9,104.4,1
1,134,4,2.5,1.5,0,0,0.2,2.5,0.5,1.6,233.8,1
1,136,1,0.6,0.4,0,0,0,0.6,0.1,0.4,58.5,1
1,140,5,2.7,1.3,0.2,0.2,0.1,2.5,0.3,2,322.7,1
1,141,1,0.5,0.3,0,0,0,0.5,0.1,0.4,64.5,1
1,150,4,1.5,0.4,0.1,0.1,0.1,1.4,0.1,1.1,177.7,1
1,156,1,0.5,0.2,0,0,0.1,0.5,0.1,0.4,48.2,1
1,158,1,0.4,0.1,0,0,0,0.4,0.1,0.4,38,1
1,160,3,1.2,0.2,0.1,0,0.1,1.2,0.2,1.1,114,1
1,163,1,0.4,0.1,0,0,0,0.4,0.1,0.4,38,1
1,169,3,1.3,0.3,0,0,0,1.3,0.4,1.1,137,1
1,171,1,0.4,0.1,0,0,0,0.4,0.1,0.4,45.7,1
1,176,2,0.8,0.2,0,0,0,0.8,0.3,0.7,91.3,1
1,177,3,1.3,0.3,0,0,0,1.3,0.4,1.1,137,1
1,178,10,4.9,1.6,0,0.3,0.4,4.6,0.7,3.7,480.3,1
1,179,11,5.3,1.7,0,0.3,0.5,5,0.8,4.1,528.3,1
1,180,2,1,0.3,0,0.1,0.1,0.9,0.1,0.7,96.1,1
1,181,3,1.5,0.5,0,0.1,0.1,1.4,0.2,1.1,144.1,1
1,185,3,1.5,0.5,0,0.1,0.1,1.4,0.2,1.1,144.1,1
1,197,1,0.4,0.2,0,0,0,0.4,0.1,0.3,41.2,1
1,203,7,3.1,1.5,0.2,0,0.2,3.1,1.7,2.5,300.9,1
1,231,1,0.5,0.1,0,0,0,0.5,0.2,0.4,51.2,1
1,234,2,0.9,0.3,0,0,0,0.9,0.4,0.8,102.4,1
1,236,3,1.4,0.4,0,0,0.1,1.4,0.6,1.3,153.6,1
1,237,1,0.5,0.1,0,0,0,0.5,0.2,0.4,51.2,1
1,253,3,1.2,0.3,0.1,0,0.2,1.2,0.2,1,127.8,1
1,255,2,0.8,0.2,0.1,0,0.2,0.8,0.2,0.7,85.2,1
2,1,4,1.5,0.1,0.1,0.1,0,1.4,0.2,1.3,171.9,1
2,3,2.5,1,0.3,0,0.1,0,0.9,0.2,0.8,107.9,1
2,4,1,0.4,0.1,0,0,0,0.4,0.1,0.3,43.1,1
2,5,10,4.2,1.1,0.1,0.4,0.1,3.8,0.8,3.1,431.4,1
2,6,6,2.5,0.6,0.1,0.2,0.1,2.3,0.5,1.9,258.8,1
2,7,1,0.4,0.1,0,0,0,0.4,0.1,0.3,43.1,1
