x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,5,1,0.6,0.3,0,0,0.1,0.6,0,0.5,71.3,1
0,6,10,5.7,2.9,0,0,0.7,5.7,0,4.6,712.9,1
0,7,17,7.6,2.5,0.6,1.3,0,6.3,0.6,6.3,807.2,1
0,13,11,4.7,1.6,0.5,0,0.3,4.7,0,3.7,549.5,1
0,14,21,9,3,1,0,0.5,9,0,7,1049,1
0,51,24,14,5,0,0,0,14,1,12,1166,0
0,52,28,15,6,0,2,1,13,3,10,1045,0
0,53,1,0.4,0.1,0,0,0,0.4,0,0.3,40.3,1
0,54,21,8.8,1.8,0.8,0,0.3,8.8,1,6.5,845.4,1
0,55,41,22,10,0,3,1,19,3,14,1812,0
0,56,19,8,1.6,0.7,0,0.2,8,0.9,5.9,764.9,1
0,57,11,4.9,1.5,0.1,0.2,0.1,4.7,0.3,4.2,466.3,1
0,58,53,28,13,0,16,4,12,2,10,2643,0
0,59,30.5,12,2,1,0,0,12,2,10,1269,0
0,61,10,4.4,1.3,0.1,0.1,0.1,4.3,0.2,3.8,423.9,1
0,62,26,11,2,0,0,1,11,0,10,1068,0
0,63,24,11,2,1,0,2,11,1,9,1125,0
0,64,70,30,9,2,5,8,25,4,9,2300,0
0,65,7,2.9,0.7,0,0,0,2.9,0.3,2.4,295.4,1
0,74,4,1.9,0.7,0,0,0.1,1.9,0.2,1.6,194.1,1
0,75,4,1.9,0.7,0,0,0.1,1.9,0.2,1.6,194.1,1
0,76,8,3.7,1.4,0,0,0.2,3.7,0.3,3.2,388.3,1
0,77,38,18,8,2,1,2,17,1,16,1318,0
0,78,10,5.4,2.6,0,0,0,5.4,0.4,4.8,498,1
0,89,1,0.5,0.3,0,0,0,0.5,0.2,0.3,50.9,1
0,90,1,0.5,0.3,0,0,0,0.5,0.2,0.3,50.9,1
0,91,2,1,0.5,0.1,0,0,1,0.3,0.7,101.7,1
0,93,12,5,1.3,0.2,0,0.4,5,0.3,5,440.9,1
0,95,16.5,6.9,1.8,0.2,0,0.5,6.9,0.4,6.8,606.2,1
0,96,3,1.3,0.3,0,0,0.1,1.3,0.1,1.2,110.2,1
0,97,2,0.9,0.2,0,0,0.1,0.9,0.1,0.8,81.6,1
0,98,13,5.8,1.5,0.2,0,0.5,5.8,0.6,5.1,530.4,1
0,99,11,4.9,1.3,0.2,0,0.4,4.9,0.5,4.4,448.8,1
0,100,11,4.9,1.3,0.2,0,0.4,4.9,0.5,4.4,448.8,1
0,101,12,5.3,1.4,0.2,0,0.5,5.3,0.5,4.7,489.6,1
0,102,10,4.2,1,0.2,0,0,4.2,1,3.8,421,1
0,103,4,1.7,0.4,0.1,0,0,1.7,0.4,1.5,168.4,1
0,117,6,2.8,1.1,0.2,0,0.2,2.8,0.6,2.8,289.3,1
0,118,4,1.9,0.7,0.1,0,0.1,1.9,0.4,1.9,192.8,1
0,119,3,1.4,0.6,0.1,0,0.1,1.4,0.3,1.4,144.6,1
1,0,6,2.5,0.5,0,0.8,0.2,1.7,0.1,1.7,283.5,1
1,4,4,2.3,1.1,0,0,0.3,2.3,0,1.9,285.1,1
1,5,5,2.9,1.4,0,0,0.4,2.9,0,2.3,356.4,1
1,6,6,3.4,1.7,0,0,0.4,3.4,0,2.8,427.7,1
1,13,3,1.1,0.2,0,0,0.1,1.1,0,1.1,122.1,1
1,53,1,0.5,0.2,0,0,0,0.5,0,0.4,44.3,1
1,54,38,23,10,0,4,2,19,1,21,1839,0
1,55,55,26,5,1,1,3,25,2,20,2364,0
1,56,18,9.1,3.4,0.2,0.8,0.2,8.3,0.2,7.8,796.9,1
1,57,15,6.8,1.8,0.3,0,0.5,6.8,0.5,5.3,691.1,1
1,58,32,14,4,0,0,0,14,0,14,1294,0
1,59,23,10.5,2.8,0.4,0,0.8,10.5,0.8,8.1,1059.6,1
1,60,19,11,5,0,0,0,11,0,11,1558,0
1,61,27,12,2,0,1,0,11,0,12,1340,0
1,62,19,9.7,3.2,0.5,0,2.3,9.7,1.4,8.8,946.8,1
1,64,3,1.5,0.5,0.1,0,0.4,1.5,0.2,1.4,149.5,1
1,65,12,6.1,2,0.3,0,1.5,6.1,0.9,5.6,598,1
1,66,5,2.6,0.9,0.1,0,0.6,2.6,0.4,2.3,249.1,1
1,76,4,1.7,0.5,0.1,0,0.1,1.7,0.2,1.5,155.2,1
1,77,11,6.1,2.7,0,0,0.2,6.1,0.4,5.7,580.3,1
1,78,3,1.7,0.7,0,0,0.1,1.7,0.1,1.6,158.3,1
1,79,6,3.3,1.4,0,0,0.1,3.3,0.2,3.1,316.6,1
1,80,4,2.2,1,0,0,0.1,2.2,0.1,2.1,211,1
1,81,8,4.4,1.9,0,0,0.1,4.4,0.3,4.1,422.1,1
1,82,4,1.7,0.3,0.1,0,0,1.7,0.2,1.5,146.4,1
1,85,12,5.1,1,0.4,0,0,5.1,0.6,4.5,439.3,1
1,88,1,0.4,0.1,0,0,0,0.4,0.1,0.4,36.6,1
1,89,5,2.1,0.4,0.2,0,0,2.1,0.3,1.9,183.1,1
1,90,23,12,5,0,0,1,12,1,12,850,0
