x,y,0_5,100_,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
0,79,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,4,7
0,80,0,0,3,6,0,3,0,0,3,0,9,3,4,5,3,3,3,3,0,0,0,28,21,49
0,83,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,5,5,10
0,85,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,86,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,9
0,87,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
0,89,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,3,0,3,0,0,0,0,5,4,7,3,0,0,6,3,0,3,0,0,0,0,19,21,40
0,92,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6
0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4
0,95,5,0,4,5,0,0,6,3,3,3,0,4,3,0,3,0,0,3,0,0,0,17,28,45
0,96,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,3,4,0,0,0,8,12,20
0,98,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,8
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
0,108,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
0,122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,5,4,9
0,126,4,0,3,0,0,0,3,6,3,0,0,4,6,3,3,3,0,0,0,0,0,18,18,36
0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1,79,3,0,0,0,0,0,0,7,0,0,0,3,4,3,3,5,7,3,0,0,0,19,20,39
1,80,10,0,6,5,0,3,8,5,7,12,5,4,14,5,13,9,0,3,0,0,0,61,49,110
1,81,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
1,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,7
1,83,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,7,5,12
1,86,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,7,7
1,87,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,6,9
1,88,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,6,8,14
1,89,0,0,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,13,15,28
1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3
