x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,2,2,0.8,0.2,0,0.2,0,0.6,0.1,0.7,103.5,1
0,3,9,3.8,1.1,0,0.8,0,3,0.3,3,465.5,1
0,4,1,0.4,0.1,0,0,0.1,0.4,0,0.4,43,1
0,6,8,3.6,1.2,0.2,0,0.4,3.6,0.2,3.4,343.8,2
0,7,9,3.3,0.4,0.4,0,0,3.3,0.2,2.4,361,2
0,9,1,0.4,0.1,0,0,0,0.4,0.1,0.4,46,1
0,10,16,6.5,1,0.3,0,0.3,6.5,0.9,6.1,736,4
0,11,11,4.6,0.7,0.2,0,0.2,4.6,0.6,4.2,506,3
0,12,3,1.5,0.7,0,0,0.2,1.5,0.1,1.1,182.7,2
0,13,18,9.3,4.4,0,0,1.1,9.3,0.5,6.5,1095.9,2
0,14,8,3.1,0.5,0.1,0,0.5,3.1,0.1,2.7,339.7,2
0,16,59,20.3,3.5,2.3,0,1.5,20.3,1.3,18.7,2297.1,3
0,17,8,3.2,0.8,0.2,0,0.3,3.2,0.3,2.7,334.1,3
0,18,7,2.8,0.6,0.1,0,0.2,2.8,0.2,2.4,292.3,1
0,19,12,5.4,1.2,0.4,0,0.7,5.4,0.7,4.4,571,4
0,26,5,2.2,0.5,0.2,0,0.3,2.2,0.3,1.5,247,2
0,27,6,2.5,1.1,0.2,0.3,0,2.2,0.2,2,281.3,2
0,28,4,1.7,0.7,0.1,0.2,0,1.5,0.1,1.3,187.5,1
0,29,2,0.9,0.4,0.1,0,0.1,0.9,0.2,0.7,97.9,1
0,30,6,2.8,1.3,0.4,0,0.4,2.8,0.6,2.1,293.6,1
0,31,9,4.2,1.9,0.6,0,0.6,4.2,0.9,3.1,440.4,3
0,32,3,1.4,0.7,0.2,0,0,1.4,0.2,1.1,133.2,1
0,34,1,0.5,0.2,0.1,0,0,0.5,0.1,0.4,44.4,1
0,36,5,1.5,0.4,0.4,0,0.1,1.5,0.4,1.3,170.1,1
0,40,16,5.4,0.4,0.8,0,0.8,5.4,1,3.6,557.2,2
0,41,15,5,0.3,0.6,0,0.6,5,1,3.3,522.3,2
0,42,11,4.9,1.2,0,0,0.2,4.9,0.5,4.2,611.3,3
0,43,3,1.3,0.3,0,0,0,1.3,0.1,1.2,166.7,2
0,44,12,5.1,1.1,0.4,0.2,0.5,4.9,0.4,4.4,504.5,2
