x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,6,6,0.3,0.3,0.7,0.7,1.4,0.2,1.2,1.1,0,0.1,0,160259.5,1
0,7,2,0.1,0.1,0.2,0.2,0.5,0.1,0.4,0.4,0,0,0,53419.8,1
0,14,362,18,38.5,28.5,79,63,18,32,31,42,12,0,6111578.9,0
0,15,219,19,18,11,45,38,6,28,24,25,5,0,4190665.8,0
0,16,113,8,9.5,12,24,19,3,16,15,4.5,2,0,2792880.8,0
0,17,8,0.5,0.7,0.9,1.5,1.6,0.4,0.7,1,0.3,0.4,0,173340.8,1
0,18,6,0.4,0.5,0.7,1.2,1.2,0.3,0.5,0.7,0.2,0.3,0,130005.6,1
0,19,14,0.9,1.2,1.5,2.7,2.9,0.7,1.2,1.7,0.5,0.7,0,303346.3,1
0,20,84,5,15,7,17,14,2,4,4,16,0,0,1343586.2,0
0,21,515,36,69,28,105,97,22,36,45,66,9,2,7541545.5,0
0,22,129,6,12,14,21,24,4,17,17,9,5,0,2660716.6,0
0,23,56,0,7,3,2,10,0,9,20,1,4,0,1329784.6,0
0,26,62,6,6.5,6,15,11,3,6,5,2.5,1,0,1379089.8,0
0,27,84,8.5,6,3,17,15,3.5,5,13,8,5,0,1985156.4,0
0,28,147.5,4,9,14,33,33,3,9,27,12.5,3,0,3776074.5,0
0,29,173.5,9,29,13.5,32,43,3,18,7,16,3,0,4112611.6,0
0,30,112,8,7,10,28,22,5,5,8,11,8,0,2296011.1,0
0,31,8,0,1.9,1.2,0.2,2.8,0,1.1,0.6,0.2,0,0,198174.7,1
0,49,2,0.1,0.2,0.2,0.3,0.4,0,0.4,0.3,0.1,0,0,47099.6,1
0,81,4,0.4,0.1,0.1,0.7,1,0.2,0.2,0.5,0.7,0.1,0,110470.7,1
0,82,57,4,10,0,10,12,2,4,9,3,3,0,1220556.3,0
0,83,246.5,11,18.5,11,46,45,11,13,62,23,6,0,6149815.2,0
0,84,73.5,6,5.5,5.5,26,11,5,0,2,12.5,0,0,1565954.4,0
0,96,59,3,6,4,12.5,12,2,4,9,3.5,3,0,1337896.1,0
0,97,24,1.7,1.3,1,4.7,4.3,0.7,3.3,5,0.7,1.3,0,519885.7,1
0,116,13,0.6,1,0.9,2.7,2.9,0.6,0.9,1.2,2.1,0.1,0,290805.2,1
0,117,2,0.1,0.2,0.1,0.4,0.5,0.1,0.1,0.2,0.3,0,0,44739.3,1
0,118,6,0.2,0.5,0.4,1.2,1.4,0.3,0.4,0.6,1,0,0,134217.8,1
1,3,8,0.2,0.7,0.6,1,1.9,0.2,0.5,1.7,0.5,0.7,0,209834.7,1
1,4,2,0.1,0.2,0.1,0.2,0.5,0.1,0.1,0.4,0.1,0.2,0,52458.7,1
1,5,2,0.1,0.2,0.1,0.2,0.5,0.1,0.1,0.4,0.1,0.2,0,52458.7,1
1,6,34,1.8,1.8,4.2,4.2,7.7,1.2,6.5,6,0,0.6,0,908137.4,1
1,7,11,0.6,0.6,1.3,1.4,2.5,0.4,2.1,1.9,0,0.2,0,293809.2,1
1,13,22,0,2.2,5.3,0.9,4.4,0,2.2,4.8,0.9,1.3,0,621345.9,1
1,14,239,27,30.5,11,59,36,10,28,14,19.5,4,0,4566257.2,0
1,15,512.5,36,67.5,40.5,102,121,12.5,61,28,37,7,0,8400538.2,0
1,16,159,15,27,6,29,30,7,6,12,26,1,0,3057835.1,0
1,17,105,7,7,12,36,16,1,3,18,4,1,0,2114693.9,0
1,18,27,1.6,2.3,3,5.3,5.6,1.3,2.3,3.3,1,1.3,0,585025.1,1
1,19,49,1,4,2,9,9,1,9,9,3,2,0,1355842.1,0
1,20,155,7,15,13,22,28,5,13,38,8,5,1,2983420.4,0
1,21,327.5,26,43,23,71,67,11.5,20,29,34,2,1,5617421.7,0
1,22,212,22,21,17,42,46,6,11,19,20,5,3,3609244.4,0
1,24,5,0.2,0.9,0.2,0.8,0.6,0.1,0.8,0.8,0.4,0.1,0.1,94767.4,1
1,25,6,0.2,1.2,0.2,1,0.7,0.1,0.9,1,0.5,0.1,0.1,113720.9,1
1,26,105,4,4,25,34,18,2,6,8,1,3,0,2579769,0
1,27,119,7,13,5,26,19,6,8,13,17,5,0,3043655.8,0
1,28,92,1,14,10,11,31,1,5,9,7,3,0,2435870.1,0
1,29,40.5,4,1,7,15,7,1,3,0,2.5,0,0,938823,0
1,81,69.5,3,4.5,7.5,6,15,0,21,8,1.5,1,2,1723458,0
1,82,55.5,6,1.5,3,18,8,6,3,2,8,0,0,1592272,0
1,83,43,3,7,3,11,10,1,4,1,3,0,0,1212729.8,0
1,84,23,2.3,0.7,0.4,4.1,5.9,0.9,1.3,3.2,3.8,0.4,0,635206.3,1
1,95,24,1.9,0.7,1.9,6.5,3.2,0,1.3,5.2,1.3,2,0,569470.2,1
1,96,117,5,9,8,20,24,5,14,12,11,9,0,2614778.3,0
1,97,132.5,6,21.5,3.5,23,29,4,13,13,8.5,11,0,2794479.5,0
1,98,48,3.3,2.7,2,9.3,8.7,1.3,6.7,10,1.3,2.7,0,1039771.5,1
1,118,1,0,0.1,0.1,0.2,0.2,0,0.1,0.1,0.2,0,0,22369.6,1
2,1,3,0.1,0.3,0.2,0.3,0.7,0.1,0.2,0.6,0.2,0.3,0,78688,1
2,2,31,1,1,1,2,3,2,3,14,1,3,0,726228.1,0
2,3,18.5,0.5,1.7,1.4,2.2,4.4,0.5,1.1,3.9,1.1,1.7,0,485242.8,1
2,4,41,3,4,2,6,12,1,2,8,1,2,0,984060.8,0
2,5,58,1,8,4,11,18,1,6,6,3,0,0,1640610.6,0
2,6,4,0.2,0.2,0.5,0.5,0.9,0.1,0.8,0.7,0,0.1,0,106839.7,1
2,12,4,0,0.4,0.9,0.2,0.8,0,0.4,0.9,0.2,0.2,0,112972,1
2,14,10,0,1,2.4,0.4,2,0,1,2.2,0.4,0.6,0,282429.9,1
2,16,347.5,19,51.5,30,69,59,12.5,34,22,37.5,12,1,5098183.6,0
2,17,325.5,28,36,35,78,75,10,20,18,23.5,2,0,4462360.3,0
2,18,17,1,1.5,1.9,3.3,3.5,0.8,1.5,2.1,0.6,0.8,0,368349.1,1
2,19,156.5,10,13,13,37,29,11,14,19,10.5,0,0,2463428.1,0
2,20,313,30,41,21,63,58,12,45,17,24,2,0,4557039.4,0
2,21,207.5,16,24.5,19,40,41,5,18,28,14,2,0,3138060.5,0
2,24,2,0.1,0.4,0.1,0.3,0.2,0,0.3,0.4,0.2,0,0,37907,1
2,26,5,0.3,0.3,0.8,0.9,1,0,0.6,0.9,0.1,0.1,0,121833.3,1
2,27,71.5,8,2,4,22,11,3,7,7,4.5,3,0,1426774.3,0
2,28,61,8,4,3,19,12,2,3,6,3,0,1,1519223,0
2,29,2,0.1,0.1,0.4,0.4,0.4,0,0.2,0.4,0,0,0,48733.3,1
2,47,1,0.1,0.1,0.1,0.2,0.2,0,0.2,0.1,0,0,0,23549.8,1
2,80,3,0.2,0.2,0.3,0.7,0.5,0.2,0.3,0.3,0.3,0,0,63711.6,1
2,81,73,2,9,11,9,20,3,7,7,5,0,0,2184126.5,0
2,82,85,10,8.5,1.5,19,14,3,12,11,4,2,0,2316684.4,0
2,83,32,0,4.5,1,4,8,0,2,9,1.5,2,0,953471.9,0
2,84,5,0.5,0.1,0.1,0.9,1.3,0.2,0.3,0.7,0.8,0.1,0,138088.3,1
2,92,40,6,2,1,19,2,3,1,0,5,1,0,909195.9,0
2,93,13,1,0.3,1.1,3.5,1.8,0,0.7,2.8,0.7,1.1,0,308463,1
2,95,76,5,7,9,8,15,1,10,10,7,4,0,1724760.2,0
2,96,94,7,7,6,13,15,2,14,13,5,11,1,2091903.5,0
2,97,97,3.5,6.5,6,15,21,3,7,19,8,7,1,2159999.6,0
2,98,94.5,6,9,6,26,14,8,9,4,10.5,2,0,2041148.1,0
3,0,17,0.3,1.3,1.4,2.4,4.8,0.7,2,0.7,1.7,1.7,0,429277.4,1
3,1,21,0.8,2.1,1.8,2.8,4.3,0.5,3.3,3.5,1.4,0.2,0.3,585610.1,1
3,2,83,11,6,4,24,20,3,4,1,10,0,0,2186605.6,0
3,3,46,4,3,2,7,7,0,5,9,4,5,0,1201458.3,0
3,4,40.5,1,4.5,6.5,5,13,0,2,6,1.5,1,0,1020183.6,0
3,5,44,1,1,4,7,9,1,2,13,3,3,0,1130866.1,0
3,6,38,5,4,1,8,8,1,3,7,1,0,0,998705.9,0
3,7,8,0.3,1.4,0.9,0.7,2.7,0.2,0.9,0.2,0.7,0,0,217465.6,1
3,14,229.5,19,37,20,46,43,14.5,12,5,33,0,0,3640082.6,0
3,15,440,39,69,18,102,78,19,29,22,58,6,0,6040735.9,0
3,16,199.5,11,33,24,51,42,8,8,4,15.5,2,1,2722301.6,0
3,17,446,34,57,31,94,88,17,51,34,33,6,1,7137749.3,0
3,18,111.5,8,14.5,7,21,22,4,11,8,12,3,1,2573029.4,0
3,19,163,13.5,13.5,17,37,30,5,18,7,12,1,9,2761815.9,0
3,20,175,12,16.5,9,39,33,9.5,26,16,13,1,0,3484217.1,0
3,79,91,14.5,10,1,25,18,6,3,4,9.5,0,0,2523556,0
3,80,71,6,4,3,20,8,0,10,9,9,2,0,1685118.3,0
3,81,110,14,7,7,25,20,3.5,16,7,8.5,2,0,2744247.6,0
3,82,99.5,8,11.5,8,26,26,2,3,6,9,0,0,2833072.3,0
3,83,111,5,7,7,27,18,6,20,7,11,3,0,2867462.1,0
3,84,4,0.4,0.4,0.1,1.1,0.7,0.3,0.3,0.1,0.6,0,0,89819.7,1
3,91,35,2,2,0,6,3,2,4,5,6,5,0,744094.9,0
3,92,166,15,16,6,49,30,13,6,8,22,1,0,3852934.4,0
3,93,139.5,8,14.5,15,31,29,5,15,4,17,1,0,3124784,0
3,94,24,2.6,1.7,1.1,8.6,2,1.5,2.6,0.9,3,0,0,547917.8,1
3,95,29,3.2,2,1.3,10.4,2.4,1.8,3.2,1.1,3.6,0,0,662067.4,1
3,96,116,20,7,3,50,14,5,2,3,12,0,0,2751894.8,0
3,97,167,32,6,11,61,14,10,9,8,16,0,0,3968805.9,0
3,98,37,8,1.9,1.1,14.9,2.1,2.1,1.6,1.6,3.2,0.5,0,869794.3,1
4,1,43,1,3,3,9,6,1,8,6,6,0,0,1164185.8,0
4,2,90,5,8.5,10,18,16,2,17,3,4.5,6,0,2245871.4,0
4,3,35,0,6,2,5,7,0,4,4,5,2,0,762417.7,0
4,4,28,1,2.9,2.4,3.7,5.7,0.7,4.4,4.7,1.9,0.3,0.3,780813.5,1
4,5,61,3,10,5,12,16,2,4,2,6,1,0,1477706.2,0
4,6,25,1.1,4.4,2.8,2.2,8.3,0.6,2.8,0.6,2.2,0,0,679580.1,1
4,12,3,0.1,0.1,0.6,0.1,1,0,0.6,0.4,0,0.1,0,101414.6,1
4,14,83,9,5,1,21,17,5,10,2,12,1,0,1216469.4,0
4,15,327.5,27,23,32,89,61,17,17,34,23.5,4,0,5375067.1,0
4,16,188,13,12,16,41,47,4,22,20,12,1,0,3954407.5,0
4,17,228,18,33,19,46,47,4,17,11,26,7,0,3289539.8,0
4,18,51,1,3,3,8,9,5,11,10,1,0,0,1422807.1,0
4,19,55,4,6,0,16,7,2,4,5,11,0,0,1340251.3,0
4,20,21,1.8,1.8,0.6,4.2,3.6,0.6,3,3,2.4,0,0,537024,1
4,21,7,0.3,1.3,0.3,1.2,0.8,0.1,1.1,1.2,0.5,0.1,0.1,132674.4,1
4,26,2,0,0.5,0.3,0,0.7,0,0.3,0.2,0,0,0,49543.7,1
4,72,4,0.3,0.3,0.1,1.1,0.6,0.2,0.7,0.6,0.1,0,0,97716.9,1
4,73,1,0.1,0.1,0,0.3,0.1,0,0.2,0.2,0,0,0,24429.2,1
4,74,6,0.4,0.5,0.1,1.7,0.9,0.3,1.1,0.9,0.1,0,0,146575.3,1
4,79,66,6,7.5,2,20,10,3,6,2,9.5,0,0,1681560,0
4,80,116,13,9.5,6,31,25,5,9,4,12.5,1,0,2859165.2,0
4,81,121,13,8,7,36,25,3,11,9,8,1,0,3099156.6,0
4,82,38,4,4.1,1.4,10,6.2,2.6,3.1,1.2,5.4,0,0,853287.5,1
4,83,169.5,13,31,5,45,37,9,6,2,19.5,1,1,3845605.2,0
4,89,8,0.6,1.3,0.9,1.1,2.6,0.1,0.2,0.6,0.6,0,0,188407.7,1
4,90,38,3,3,0,12,9,3,2,1,5,0,0,992688.7,0
4,91,63,2,4,4,6,18,2,7,13,2,5,0,1567110.5,0
4,92,33,1,2,1,3,5,1,5,11,2,2,0,913016.9,0
4,93,60,5,1,7,12,14,5,9,5,2,0,0,1556935.7,0
4,94,81,3,10,7,7,19,3,16,9,5,1,1,2034753.5,0
4,95,28,3.1,1.9,1.3,10,2.3,1.8,3.1,1,3.5,0,0,639237.5,1
4,96,141,28,8,3,58,19,8,2,1,14,0,0,3461540,0
4,97,136.5,25.5,6.5,1,52,16,13.5,2,0,19,0,1,3145319,0
4,114,4,0.3,0.5,0.5,0.8,1,0,0.1,0.5,0.1,0.1,0.1,110094.3,1
5,0,5,0.1,0.4,0.4,0.7,1.4,0.2,0.6,0.2,0.5,0.5,0,126258.1,1
5,1,32.5,0,1,0,5,4,0,10,8,4.5,0,0,968051.7,0
5,2,40,2,7,3,8,14,2,1,1,2,0,0,1118413.2,0
5,3,4,0.1,0.4,0.3,0.5,0.8,0.1,0.6,0.7,0.3,0.1,0.1,111544.8,1
5,4,9,0.3,0.9,0.8,1.2,1.9,0.2,1.4,1.5,0.6,0.1,0.1,250975.8,1
5,5,6,0.2,0.6,0.5,0.8,1.2,0.2,0.9,1,0.4,0.1,0.1,167317.2,1
5,10,3,0.1,0.5,0.3,0.3,1,0.1,0.3,0.1,0.3,0,0,81549.6,1
5,11,32,0.9,1.7,6,1.7,10.4,0,6.1,4.3,0,0.9,0,1081755.8,1
5,12,54.5,1,4,6.5,4,13,0,13,7,1,5,0,1429720.7,0
5,16,38,1,4,2,7,12,3,4,2,3,0,0,919445.3,0
5,17,397.5,27,42.5,39,73,87,14,31,36,44,4,0,7740190.2,0
5,18,143,15,18,11,29,22,5.5,17,10,14.5,1,0,2548209.1,0
5,19,91,6,4.5,4,20,13,3,10,19,7.5,4,0,2558260.4,0
5,20,84,8,0.5,5,36,8,3,8,12,3.5,0,0,2121750.6,0
5,51,11,0.3,1.6,0.8,2.5,3.3,0.3,1.1,0,0.8,0.3,0,261435.1,1
5,52,1,0,0.2,0.1,0.2,0.3,0,0.1,0,0.1,0,0,23766.8,1
5,53,5,0.1,0.8,0.4,1.1,1.5,0.1,0.5,0,0.4,0.1,0,118834.1,1
5,63,3,0.2,0.2,0.1,0.8,0.5,0.2,0.5,0.5,0,0,0,73287.7,1
5,65,7,0.5,0.5,0.2,1.9,1.1,0.4,1.2,1.1,0.1,0,0,171004.5,1
5,73,2,0.1,0.2,0,0.6,0.3,0.1,0.4,0.3,0,0,0,48858.4,1
5,79,72,10,3,1,30,12,5,1,0,10,0,0,1858206.9,0
5,80,109.5,5,9.5,4,21,20,4,24,9,9,4,0,2838801.6,0
5,81,46,4,6,4,6,9,0,14,3,0,0,0,1341412.6,0
5,82,10,1.1,1.1,0.4,2.6,1.6,0.7,0.8,0.3,1.4,0,0,224549.3,1
5,83,32,3.4,3.4,1.2,8.5,5.2,2.2,2.6,1,4.5,0,0,718557.9,1
5,88,52,1,6,5,6,13,1,7,4,5,4,0,1398132.1,0
5,89,15.5,1.1,2.5,1.8,2.2,5.1,0.2,0.4,1.1,1.1,0,0,365039.9,1
5,90,176,9,24,16,48,43,7,1,4,23,1,0,4285868.7,0
5,91,85,5,6,3,31,12,5,6,1,14,2,0,2106724.7,0
5,92,110.5,9,14.5,14,17,26,4,12,3,10,1,0,2291218,0
5,93,6,0.7,0.4,0.3,2.1,0.5,0.4,0.7,0.2,0.7,0,0,136979.5,1
