x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,9,201,4,15
0,10,0,3.7,16
0,11,0,3.7,16
0,34,766,0.2,24
0,49,98,43.1,4
0,50,16,48.1,11
0,75,0,18.9,11
0,76,0,16.5,10
0,77,46,17.7,12
0,89,0,16.1,35
0,101,38,7.6,28
0,102,230,10,32
0,109,177,4.9,16
0,110,489,3,17
0,124,68,3.1,33
0,125,9,2.4,31
1,9,7,2.9,15
1,10,33,2.6,14
1,33,117,2.3,26
1,34,882,4.5,28
1,35,74,8.5,32
1,49,199,43.9,3
1,50,93,44.9,3
1,51,9,48.3,6
1,52,3,59.2,18
1,77,3,24.2,17
1,78,37,14.3,12
1,79,160,20.3,17
1,80,8,25.5,22
1,89,54,14.3,35
1,102,171,2.9,22
1,103,41,8.9,28
1,109,120,6.9,18
1,110,10,11,23
1,124,52,4,32
1,125,105,2.9,31
1,126,254,2.4,31
2,9,47,4.2,16
2,10,153,4.4,16
2,33,114,5.5,29
2,34,162,6.4,30
2,50,19,45.6,2
2,51,3,45.6,5
2,52,9,47.3,7
2,78,33,13.6,13
2,79,83,16.7,17
2,80,0,26.9,24
2,83,0,34.3,39
2,89,40,13.1,34
2,102,214,1.8,18
2,103,87,8.9,28
2,108,21,1.9,14
2,126,213,2,29
2,127,46,11.2,40
3,9,0,4.5,17
3,10,283,3.5,18
3,11,0,9.3,24
3,50,6,48.1,4
3,51,23,49.5,5
3,52,542,43,4
3,53,59,42.5,5
3,79,3,13.6,15
3,80,9,12.7,14
3,83,0,31.1,36
3,85,0,31.1,36
3,102,274,4.6,19
3,103,56,10.9,28
3,108,508,2.1,14
3,109,18,4.4,11
3,126,43,4.2,29
3,127,14,2,27
4,10,72,3.1,18
4,11,170,9.4,24
4,12,0,12.9,27
4,53,86,40.3,7
4,54,620,38.3,7
4,55,127,38.8,10
4,61,24,41.7,37
4,80,0,9,28
4,81,93,11.1,16
4,82,0,22.8,27
4,88,3,9.9,31
4,89,19,13.6,34
4,102,52,14,29
4,103,500,0.9,15
4,104,19,15.6,30
4,107,96,0.5,12
4,108,443,4.9,16
4,126,79,5.2,30
4,127,43,2.4,27
5,10,435,1.8,20
5,11,76,4.6,23
5,54,6,39.6,14
5,55,165,36.5,11
5,60,6,37,33
5,61,88,38.3,34
5,71,1,19.5,42
5,72,2,18.6,41
5,73,1,17.8,40
5,80,0,7.8,26
5,82,3,4.7,22
5,85,0,7.2,20
5,88,6,21.9,47
5,103,146,7.5,23
5,104,89,2.4,14
5,105,47,5.4,18
5,106,1,10,22
5,107,21,2.8,13
5,108,97,8.3,20
5,127,93,1.8,26
6,10,41,6.9,25
6,11,387,5.1,24
6,28,37,17.7,41
6,29,82,11.5,35
6,61,2,46.9,42
6,72,5,18.4,40
6,73,11,15.1,37
6,74,30,17.4,39
6,76,1,16.3,38
6,80,5,6.8,28
6,81,5,7.8,29
6,82,160,4.7,24
6,85,6,6.4,29
6,86,0,7.4,29
6,87,3,4.8,23
6,89,4,14.3,39
6,104,3,20.5,36
6,105,37,9.2,18
6,106,20,6.5,15
6,107,23,3.6,12
6,109,1,7.1,18
7,11,290,2.6,22
7,12,3,9.3,29
7,28,99,12.7,36
7,29,3,11.9,35
7,43,12,51,38
7,44,15,55,45
7,49,2,65.6,46
7,60,21,32.4,28
7,61,23,36.6,32
7,74,5,11.1,33
7,75,5,9.9,32
7,76,1,8.2,30
7,77,11,5.5,28
7,78,12,5.7,28
7,80,10,3.9,26
7,81,419,2.5,26
7,82,864,3,28
7,83,4,5.3,30
7,88,49,3.8,25
7,89,23,10.3,35
7,90,37,18,43
7,107,166,2.1,17
7,108,271,1.2,12
7,109,503,3.7,15
7,110,42,4.2,15
8,11,518,2.3,23
8,12,539,2.9,27
8,13,129,5.9,30
8,15,0,2.7,30
8,44,40,50.5,31
8,45,9,49.6,30
8,46,5,66.8,47
8,47,4,60.3,41
8,49,4,65.4,46
8,59,8,34.8,25
8,60,261,29.8,25
8,61,13,31.4,27
8,71,6,18.6,36
8,73,5,12.6,35
8,74,18,9.4,31
8,75,653,9.6,32
8,78,10,11.3,33
8,81,6,9.2,34
8,89,29,4.4,28
8,90,11,6.4,31
8,107,30,4.6,19
8,108,181,1,14
8,109,475,1.6,10
8,110,681,4.8,13
9,11,22,3.5,25
9,13,8,6.5,32
9,14,7,3.9,33
9,15,263,4,33
9,48,24,53.1,34
9,49,6,52.7,33
9,57,0,33.3,14
9,58,527,31.3,17
9,59,27,30.8,18
9,60,81,27.3,21
9,61,325,26,21
9,62,564,26,24
9,66,12,25,37
9,67,162,19.8,32
9,68,454,17.2,30
9,69,40,17,32
9,70,3,18.9,33
9,71,9,16.6,35
9,73,3,10.6,33
9,74,21,12.6,35
9,81,1,14.2,39
9,90,915,1.4,27
9,91,39,7.3,32
9,108,7,5.4,14
9,109,324,3.4,7
9,123,11,13.8,37
9,124,30,11.1,34
10,47,77,48,29
10,48,8,48.1,29
10,49,409,50.6,31
10,50,7,55.2,36
10,53,25,47.6,31
10,57,0,33.3,15
10,58,114,31.6,19
10,59,1269,28.6,18
10,60,155,26.6,20
10,62,1,25.5,23
10,66,5,20,29
10,67,173,19,29
10,68,2,20.1,33
10,69,0,16.4,33
10,72,255,12.1,33
10,73,70,14.8,37
10,74,0,16.4,38
10,80,3,10.4,35
10,90,1124,3.1,26
10,91,34,4.9,27
10,109,527,4.7,10
10,110,515,2.2,12
11,16,2,9.6,39
11,48,4,44.9,25
11,49,145,43.2,24
11,51,1,50.5,34
11,52,2,50.4,34
11,53,31,43.8,27
11,54,9,39.8,23
11,56,2,34.9,19
11,57,702,32.7,17
11,58,278,31.6,20
11,59,568,31.9,21
11,62,2,25.7,22
11,63,21,24.3,24
11,64,37,23.2,25
11,72,4,13.9,36
11,73,16,17.6,39
11,81,6,13.5,38
11,89,4,8.5,32
11,90,12,9,32
11,91,28,5.5,29
11,92,160,4.7,25
11,98,0,8,38
11,109,1206,3.5,10
11,110,849,2.3,10
11,111,2,2.2,14
12,11,7,12.4,34
12,42,0,54,35
12,43,8,52.7,33
12,44,21,54.7,35
12,45,23,51.2,32
12,49,10,49.8,29
12,50,25,41.4,22
12,53,314,37.3,21
12,54,16,36.1,20
12,55,3,34.6,18
12,56,26,36.8,23
12,57,84,33.5,19
12,58,175,31.5,21
12,65,48,26.2,29
12,73,12,17.3,39
12,89,64,12.2,36
12,92,56,5.7,24
12,93,2,4.1,23
12,95,5,11.7,33
12,108,70,4.2,11
12,109,1893,3,10
12,110,2845,2.5,6
12,111,382,2.3,5
12,112,52,3.7,5
13,11,36,15.2,37
13,12,1,16.6,38
13,14,1,23,45
13,41,72,59.9,40
13,42,89,56.7,37
13,49,5,50.1,30
13,50,22,44.7,24
13,51,169,39,21
13,52,248,37.7,21
13,53,27,37.3,21
13,55,4,36.1,22
13,56,381,35.4,21
13,57,883,33,21
13,58,2,32.9,22
13,59,20,40.8,30
13,60,1,45.8,35
13,63,182,30.1,30
13,73,126,19.1,41
13,89,13,12.8,36
13,93,10,11.4,30
13,94,88,5.1,24
13,106,55,5.8,20
13,107,3,1.5,13
13,108,196,3,13
13,110,111,4.6,7
13,111,1619,0.4,3
13,112,1253,2,3
14,11,89,16.1,38
14,12,148,16.9,39
14,40,54,60.6,41
14,41,117,58.3,39
14,42,0,73,53
14,50,10,49.5,29
14,51,1523,40.2,20
14,52,939,39.4,21
14,53,217,38.9,18
14,55,14,37.5,23
14,56,365,39,25
14,57,92,41.5,27
14,73,30,28.8,51
14,74,41,17.4,39
14,95,76,2.4,21
14,96,3,7.2,27
14,97,15,5.5,35
14,98,282,2.5,32
14,101,4,8.7,34
14,106,72,7.3,21
14,107,382,2.1,13
14,108,199,0.5,14
14,111,59,4.4,7
14,112,125,1.6,5
14,125,31,16.5,34
14,126,8,19.6,37
15,50,7,48.9,23
15,51,4,41.8,21
15,52,2,42.1,20
15,53,27,40,19
15,54,25,43.1,29
15,55,11,41.5,27
15,57,8,43.6,29
15,75,38,18.8,41
15,76,2,19,41
15,95,209,2.9,22
15,96,403,1.1,20
15,97,6,2.5,31
15,98,610,1.1,29
15,99,4,2.1,27
15,100,379,2.7,28
15,106,67,3.7,17
15,107,162,1.5,11
15,108,141,6.5,17
15,112,40,1.3,6
15,113,11,5.2,6
16,50,12,51.1,25
16,53,15,38.7,16
16,57,2,47,33
16,58,5,40.9,30
16,59,33,39.8,29
16,60,361,40.6,30
16,75,20,19.8,42
16,76,3,20,42
16,94,10,14.3,34
16,95,42,13.4,33
16,96,21,6.1,22
16,97,78,3.9,20
16,98,3,3.3,30
16,99,34,5.3,30
16,100,596,2.6,27
16,106,44,2.1,15
16,107,669,1.2,14
16,108,93,7.7,18
16,113,27,3.9,9
17,12,1,31.9,52
17,50,19,54.9,29
17,51,361,41.7,18
17,53,25,45.8,18
17,54,7,49.5,28
17,60,17,46.2,36
17,62,1,45.6,35
17,76,77,21.5,43
17,97,12,11.8,28
17,98,38,4.5,20
17,99,63,3.9,20
17,100,65,2.4,25
17,101,12,5.1,26
17,102,39,9.2,31
17,103,9,9.1,34
17,106,99,1.7,14
17,107,475,3.3,14
17,113,25,7.1,12
17,115,653,3,6
18,51,133,43.8,16
18,52,91,43.2,15
18,53,706,44,16
18,54,17,46.6,24
18,61,12,48.5,38
18,62,1,45.7,35
18,76,44,22.7,44
18,98,10,10.4,26
18,99,318,5,21
18,100,771,0.9,16
18,102,462,1.3,22
18,103,5,3.7,23
18,104,26,7.7,20
18,105,2,7,28
18,106,14,3.4,14
18,107,7,4.6,16
18,114,45,10.4,15
18,115,164,9.2,14
18,116,241,2.3,5
19,13,2,28.7,46
19,14,25,23.7,43
19,15,6,30.2,52
19,22,7,46.1,46
19,24,2,53.8,54
19,51,2,48,17
19,52,0,44,15
19,53,10,49.8,20
19,54,20,58.1,21
19,55,13,50.3,21
19,76,11,25.5,47
19,100,43,1.6,16
19,102,1135,1.9,15
19,103,700,1.7,13
19,104,13,5.4,14
19,105,10,3.3,11
19,107,1,6,21
19,115,73,8,13
19,116,409,1.7,4
19,117,32,3.2,3
20,22,45,46.2,46
20,23,332,51.7,51
20,25,2,56.6,56
20,50,26,55.6,20
20,51,19,46.6,15
20,54,98,54.5,17
20,63,12,48.6,38
20,74,3,29.7,51
20,100,253,1.5,22
20,102,93,2.5,16
20,103,248,4.6,22
20,104,6,9.2,19
20,106,13,7.2,23
20,108,1,4.4,23
20,109,3,6.5,25
20,115,52,7.8,12
20,116,250,2.5,5
20,117,416,1.2,2
21,15,260,29.9,39
21,16,78,31,43
21,22,9,41.5,41
21,23,70,51,51
21,37,9,89.8,39
21,51,7,46.9,14
21,52,148,46.1,13
21,63,41,50.2,40
21,102,255,4.4,18
21,103,354,3.8,22
21,104,29,7.4,27
21,108,39,6.7,26
21,109,145,1,21
21,116,139,3.8,10
21,117,144,4.5,7
21,121,0,11.8,17
22,15,81,34.9,41
22,16,957,30.4,40
22,17,1,41.4,50
22,18,1,41.6,50
22,21,100,42,42
22,22,719,40.6,40
22,23,10,45.6,45
22,24,5,44,44
22,37,1,85.7,35
22,50,9,49.9,15
22,51,1219,47,12
22,52,476,44.8,11
22,53,28,51.7,14
22,55,2,59.9,22
22,102,0,3.5,17
22,103,176,1.3,21
22,104,27,8.1,28
22,109,109,2.9,19
22,110,100,3.5,20
22,116,8,9.4,15
22,117,467,1.3,5
23,16,189,32.4,39
23,17,2,37.4,46
23,19,93,39.8,39
23,20,3,36.9,37
23,21,241,38.1,38
23,24,1,51.9,52
23,38,7,82.8,32
23,49,7,56.3,21
23,50,22,54.5,19
23,51,294,46.4,11
23,52,22,45.9,11
23,53,56,49.4,12
23,54,9,50,12
23,102,8,4.5,19
23,103,56,3.9,24
23,104,9,11.7,33
23,110,30,5.7,18
23,111,93,6.6,19
23,112,145,6.3,18
23,113,60,6.2,18
23,114,19,11.5,21
23,117,35,3.9,4
23,118,11,4,3
23,119,440,3.1,7
23,120,81,5,10
23,121,58,7.6,13
24,17,1,36.5,38
24,18,1,35.1,36
24,19,189,39.3,39
24,20,4,42.3,42
24,39,1,80.3,29
24,40,1,77.3,26
24,51,1,49.3,14
24,52,19,48.6,11
24,53,146,48.7,9
24,54,4,60,22
24,102,14,8.6,25
24,103,1,7.6,28
24,110,37,7.8,20
24,111,93,3.5,15
24,112,525,2.2,14
24,113,758,1.5,12
24,114,130,5.4,16
24,116,2,13.5,20
24,118,5,4.4,3
24,119,885,1.5,4
24,120,2126,2.1,6
24,121,1072,3.5,10
24,122,37,5.1,11
24,123,15,5.7,12
24,124,26,6.9,13
25,2,0,54.5,26
25,16,1,43.8,44
25,17,361,33,34
25,18,11,33.9,34
25,40,2,76.2,25
25,41,1,74.9,24
25,50,20,61.9,14
25,51,12,49.2,10
25,54,6,68.6,20
25,94,6,6.3,31
25,96,21,3.1,28
25,97,223,4,28
25,98,58,10.6,35
25,101,8,8.3,25
25,102,13,12.2,29
25,109,62,6.6,21
25,110,321,3.2,17
25,111,224,2.6,17
25,112,52,4.4,17
25,113,28,4.4,18
25,114,109,4.6,15
25,115,105,5.5,12
25,116,29,6.7,13
25,118,158,4.4,5
25,119,547,2.3,6
25,120,2129,0.8,6
25,121,2473,1.8,7
25,122,619,5.4,11
25,123,73,5.4,13
26,1,4,57.2,28
26,2,4,52.2,23
26,17,466,34.9,33
26,18,0,35.4,33
26,42,4,72.1,21
26,43,12,84.6,34
26,50,15,59.3,12
26,53,437,51.4,8
26,55,8,71.9,24
26,97,15,7.3,32
26,98,101,4.6,26
26,99,72,4.4,24
26,100,80,5.4,23
26,101,14,16.8,34
26,108,6,9.6,25
